ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
14535,V8523,"bmi 27.0-27.9,adult","body mass index 27.0-27.9, adult"
14536,V8524,"bmi 28.0-28.9,adult","body mass index 28.0-28.9, adult"
14537,V8525,"bmi 29.0-29.9,adult","body mass index 29.0-29.9, adult"
14538,V8530,"bmi 30.0-30.9,adult","body mass index 30.0-30.9, adult"
14539,V8531,"bmi 31.0-31.9,adult","body mass index 31.0-31.9, adult"
14540,V8532,"bmi 32.0-32.9,adult","body mass index 32.0-32.9, adult"
14541,V8533,"bmi 33.0-33.9,adult","body mass index 33.0-33.9, adult"
14542,V8534,"bmi 34.0-34.9,adult","body mass index 34.0-34.9, adult"
14543,V8535,"bmi 35.0-35.9,adult","body mass index 35.0-35.9, adult"
14544,V8536,"bmi 36.0-36.9,adult","body mass index 36.0-36.9, adult"
14545,V8537,"bmi 37.0-37.9,adult","body mass index 37.0-37.9, adult"
14546,V8538,"bmi 38.0-38.9,adult","body mass index 38.0-38.9, adult"
14547,V8539,"bmi 39.0-39.9,adult","body mass index 39.0-39.9, adult"
14548,V8541,"bmi 40.0-44.9, adult","body mass index 40.0-44.9, adult"
14549,V8542,"bmi 45.0-49.9, adult","body mass index 45.0-49.9, adult"
14550,V8543,"bmi 50.0-59.9, adult","body mass index 50.0-59.9, adult"
14551,V8544,"bmi 60.0-69.9, adult","body mass index 60.0-69.9, adult"
14552,V8545,"bmi 70 and over, adult","body mass index 70 and over, adult"
14553,V8551,"bmi,pediatric <5%","body mass index, pediatric, less than 5th percentile for age"
14554,V8552,"bmi,pediatric 5% - <85%","body mass index, pediatric, 5th percentile to less than 85th percentile for age"
14555,V8553,"bmi,pediatric 85% - <95%","body mass index, pediatric, 85th percentile to less than 95th percentile for age"
14556,V8554,"bmi,pediatric >= 95%","body mass index, pediatric, greater than or equal to 95th percentile for age"
14557,V860,estrogen recep pstv stat,estrogen receptor positive status [er+]
14558,V861,estrogen recep neg stat,estrogen receptor negative status [er-]
14559,V8701,contact/exposure arsenic,contact with and (suspected) exposure to arsenic
14560,V8702,cont/susp expose uranium,contact with and (suspected) exposure to uranium
14561,V8709,cntct/exp hazrd metl nec,contact with and (suspected) exposure to other hazardous metals
14562,V8711,cntct/exp aromatc amines,contact with and (suspected) exposure to aromatic amines
14563,V8712,contact/exposure benzene,contact with and (suspected) exposure to benzene
14564,V8719,cont/exp haz aromat nec,contact with and (suspected) exposure to other hazardous aromatic compounds
14565,V872,cont/exp hazard chem nec,contact with and (suspected) exposure to other potentially hazardous chemicals
14566,V8731,contact/exposure mold,contact with and (suspected) exposure to mold
14567,V8732,contact/exp algae bloom,contact with and (suspected) exposure to algae bloom
9292,86384,pancreas injury nos-clos,"injury to pancreas, multiple and unspecified sites, without mention of open wound into cavity"
9293,86385,appendix injury-closed,"injury to appendix, without mention of open wound into cavity"
9294,86389,gi injury nec-closed,"injury to other gastrointestinal sites, without mention of open wound into cavity"
9295,86390,gi injury nos-open,"injury to gastrointestinal tract, unspecified site, with open wound into cavity"
9296,86391,"pancreas, head inj-open","injury to pancreas, head, with open wound into cavity"
9297,86392,"pancreas, body inj-open","injury to pancreas, body, with open wound into cavity"
9298,86393,"pancreas, tail inj-open","injury to pancreas, tail, with open wound into cavity"
9299,86394,pancreas injury nos-open,"injury to pancreas, multiple and unspecified sites, with open wound into cavity"
9300,86395,appendix injury-open,"injury to appendix, with open wound into cavity"
9301,86399,gi injury nec-open,"injury to other gastrointestinal sites, with open wound into cavity"
9302,86400,liver injury nos-closed,"injury to liver without mention of open wound into cavity, unspecified injury"
9303,86401,liver hematoma/contusion,"injury to liver without mention of open wound into cavity, hematoma and contusion"
9304,86402,"liver laceration, minor","injury to liver without mention of open wound into cavity, laceration, minor"
9305,86403,"liver laceration, mod","injury to liver without mention of open wound into cavity, laceration, moderate"
9306,86404,"liver laceration, major","injury to liver without mention of open wound into cavity, laceration, major"
9307,86405,liver lacerat unspcf cls,"injury to liver without mention of open wound into cavity laceration, unspecified"
9308,86409,liver injury nec-closed,other injury to liver without mention of open wound into cavity
9309,86410,liver injury nos-open,"injury to liver with open wound into cavity, unspecified injury"
9310,94140,deep 3 deg burn head nos,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, face and head, unspecified site"
9311,94141,deep 3rd deg burn ear,"deep necrosis of underlying tissues [deep third degree]) without mention of loss of a body part, ear [any part]"
9312,94142,deep 3rd deg burn eye,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of eye (with other parts of face, head, and neck)"
9313,94143,deep 3rd deg burn lip,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of lip(s)"
9314,94144,deep 3rd deg burn chin,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of chin"
9315,94145,deep 3rd deg burn nose,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of nose (septum)"
9316,94146,deep 3rd deg burn scalp,deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part of scalp [any part]
9317,94147,deep 3rd burn face nec,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of forehead and cheek"
9318,94148,deep 3rd deg burn neck,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of neck"
9319,94149,deep 3 deg brn head-mult,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of multiple sites [except with eye] of face, head, and neck"
9320,94150,3rd burn w loss-head nos,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of face and head, unspecified site"
9321,94151,3rd deg burn w loss-ear,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of ear [any part]"
9322,94152,3rd deg burn w loss-eye,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of eye (with other parts of face, head, and neck)"
9323,94153,3rd deg burn w loss-lip,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of lip(s)"
9324,94154,3rd deg burn w loss-chin,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of chin"
9325,94155,3rd deg burn w loss-nose,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of nose (septum)"
9326,94156,3rd deg brn w loss-scalp,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of scalp [any part]"
9327,94157,3rd burn w loss-face nec,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of forehead and cheek"
9328,94158,3rd deg burn w loss-neck,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of neck"
9329,94159,3rd brn w loss-head mult,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of multiple sites [except with eye] of face, head, and neck"
9330,94200,burn nos trunk-unspec,"burn of unspecified degree of trunk, unspecified site"
9331,94201,burn nos breast,burn of unspecified degree of breast
9332,94202,burn nos chest wall,"burn of unspecified degree of chest wall, excluding breast and nipple"
9333,94203,burn nos abdominal wall,burn of unspecified degree of abdominal wall
9334,94204,burn nos back,burn of unspecified degree of back [any part]
9335,94205,burn nos genitalia,burn of unspecified degree of genitalia
9336,94209,burn nos trunk nec,burn of unspecified degree of other and multiple sites of trunk
9337,94210,1st deg burn trunk nos,"erythema [first degree] of trunk, unspecified site"
9338,94211,1st deg burn breast,erythema [first degree] of breast
9339,94212,1st deg burn chest wall,"erythema [first degree] of chest wall, excluding breast and nipple"
9340,94213,1st deg burn abdomn wall,erythema [first degree] of abdominal wall
9341,94214,1st deg burn back,erythema [first degree] of back [any part]
9342,94215,1st deg burn genitalia,erythema [first degree] of genitalia
9343,94219,1st deg burn trunk nec,erythema [first degree] of other and multiple sites of trunk
9344,94220,2nd deg burn trunk nos,"blisters, epidermal loss [second degree] of trunk, unspecified site"
9345,94221,2nd deg burn breast,"blisters, epidermal loss [second degree] of breast"
9346,94222,2nd deg burn chest wall,"blisters, epidermal loss [second degree] of chest wall, excluding breast and nipple"
9347,94223,2nd deg burn abdomn wall,"blisters, epidermal loss [second degree] of abdominal wall"
9348,94224,2nd deg burn back,"blisters, epidermal loss [second degree] of back [any part]"
9349,94225,2nd deg burn genitalia,"blisters, epidermal loss [second degree] of genitalia"
9350,94229,2nd deg burn trunk nec,"blisters, epidermal loss [second degree] of other and multiple sites of trunk"
9351,78904,abdmnal pain lt lwr quad,"abdominal pain, left lower quadrant"
9352,78905,abdmnal pain periumbilic,"abdominal pain, periumbilic"
9353,78906,abdmnal pain epigastric,"abdominal pain, epigastric"
9354,78907,abdmnal pain generalized,"abdominal pain, generalized"
14053,V7102,obsv-adolesc antisoc beh,observation for childhood or adolescent antisocial behavior
14054,V7109,observ-mental cond nec,observation for other suspected mental condition
14055,V711,obsv-suspct mal neoplasm,observation for suspected malignant neoplasm
14056,V712,observ-suspect tb,observation for suspected tuberculosis
14057,V713,observ-work accident,observation following accident at work
